codigo_ibge,municipio,uf,dia,mes,data_referencia,criterio,confianca,campo_origem,frase_origem,fonte_historico,status_consulta
2509008,Manaíra,PB,31,12,31/12/1961,instalacao,baixa,historico,Instalado em 31-12-1961.,IBGE,ok
2509057,Marcação,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Marcação, pela Lei Estadual nº 5913, de 29-04-1994, desmembrado de Rio Tinto.","Prefeitura Municipal de Marcação (PB).
IBGE",ok
2509107,Mari,PB,19,9,19/09/1958,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mari, pela lei estadual nº 1862, de 19-09-1958, desmembrado de Sapé.",IBGE,ok
2509156,Marizópolis,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Marizópolis, pela lei estadual nº 5915, de 29-04-1994, desmembrado de Sousa.",IBGE,ok
2509206,Massaranduba,PB,7,5,07/05/1965,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Massaranduba, pela lei estadual nº 3308, de 07-05-1965, desmembrado de Campina Grande.",IBGE,ok
2509305,Mataraca,PB,21,10,21/10/1964,instalacao,baixa,historico,Instalado em 21-10-1964.,IBGE,ok
2509339,Matinhas,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Matinhas, pela lei estadual nº 5893, de 29-04-1994, alterado pela lei estadual nº 6428, de 27-12-1996, desmembrado de Alagoa Nova.",IBGE,ok
2509370,Mato Grosso,PB,29,4,29/04/1994,elevacao_municipio,media,historico,Através da lei estadual nº 5891 de 29-04-1994 foi elevadoado à categoria de município com a denominação de Mato Grosso e desmembrado de Jericó.,IBGE,ok
2509396,Maturéia,PB,13,12,13/12/1995,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Maturéia, pela lei estadual nº 6175 de 13-12-1995, desmembrado de Teixeira.",IBGE,ok
2509404,Mogeiro,PB,12,12,12/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mogeiro, pela lei estadual nº 2618, de 12-12-1961, desmembrado de Itabaiana.",IBGE,ok
2509503,Montadas,PB,14,10,14/10/1963,elevacao_municipio,media,historico,"Gentílico: montadense Formação Administrativa Elevado à categoria de município e distrito com a denominação de Montadas, pela lei estadual nº 3088, de 14-10-1963, desmembrado de Esperança.",IBGE,ok
2509602,Monte Horebe,PB,5,12,05/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Monte Horebe, pela lei estadual nº 2608, de 05-12-1961, desmembrado de Bonito de Santa Fé.",IBGE,ok
2509701,Monteiro,PB,28,6,28/06/1872,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Alagoa do Monteiro, pela Lei Provincial n.º 457, de 28-06-1872, desmembrado de São João do Cariri.",MONTEIRO (PB). Prefeitura. Disponível em: https://www.monteiro.pb.gov.br/historia/. Acesso em: 22 nov. 2024.,ok
2509800,Mulungu,PB,29,4,29/04/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Mulungu, pela lei estadual nº 2074, de 29-04-1959, desmembrado de Guarabira.",IBGE,ok
2509909,Natuba,PB,29,11,29/11/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Natuba, pela lei estadual nº 2601, de 29-11-1961, desmembrado de Umbuzeiro.",IBGE,ok
2510006,Nazarezinho,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nazarezinho, pela lei estadual nº 2659, de 22-12-1961, desmembrado de Souza.",IBGE,ok
2510105,Nova Floresta,PB,30,4,30/04/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Floresta, pela lei estadual nº 2077, de 30-04-1959, desmembrado de Cuité.",IBGE,ok
2510204,Nova Olinda,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Olinda, pela lei estadual nº 2668, de 22-12-1961, desmembrado de Piancó.",IBGE,ok
2510303,Nova Palmeira,PB,14,11,14/11/1963,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Palmeira pela lei municipal nº 3102, de 14-11-1963, desmembrado de Pedra Lavrada.",IBGE,ok
2510402,Olho d'Água,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Olho D`Água, pela lei estadual nº2670, de 22-12-1961, desmembrado de Piancó.",IBGE,ok
2510501,Olivedos,PB,28,12,28/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Olivedos, pela lei estadual nº 2706, de 28-12-1961, desmembrado de Soledade.",IBGE,ok
2510600,Ouro Velho,PB,12,12,12/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Ouro Velho, pela lei estadual nº 2615, de 12-12-1961, desmembrado de Prata.",IBGE,ok
2510659,Parari,PB,2,4,02/04/1753,fundacao,alta,historico,"Esta Capela não sabemos com precisão do seu ano de fundação pela inexistência do livro de Tombo da Paróquia de São João do Cariri, todavia o livro de óbitos nº 1 desta paróquia registra um sepultamento na Capela do Glorioso São José, de Florinda, escrava de Antônio Caminha, do sítio algodão no de 02 de abril de 1753, o que nos permite dizer que tenha sido o ano de sua fundação, uma vez que, no cujo livro, antes dessa data não encontramos nenhuma referência a esta Igreja.",IBGE,ok
2510709,Passagem,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Passagem, pela lei estadual nº 2679, de 22-12-1961, desmembrado de Patos.",IBGE,ok
2510808,Patos,PB,13,12,13/12/1832,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Patos, pelo Decreto, de 13-12-1832, desmembrado de Pombal.",Patos (PB). Fundação Ernani Satyro. 2014. Disponível em: http://www.funes.pb.gov.br. Acesso em: fev. 2014.,ok
2510907,Paulista,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Paulista, pela lei estadual nº 2666, de 22-12-1961, desmembrado de Pombal.",IBGE,ok
2511004,Pedra Branca,PB,30,3,30/03/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pedra Branca, pela lei estadual nº 3152, de 30-03-1964, desmembrado de Itaporanga.",IBGE,ok
2511103,Pedra Lavrada,PB,13,1,13/01/1959,elevacao_municipio,media,historico,"Elevado à categoria de município, com a denominação de Pedras Lavrada, pela lei estadual nº 1944, de 13-01-1959, desmembrado de Picuí.",IBGE,ok
2511202,Pedras de Fogo,PB,6,8,06/08/1860,elevacao_vila,alta,historico,"Elevado à categoria de vila, com a denominação de Pedras de Fogo, pela lei provincial nº 10, de 06-08-1860, desmembrado de Pilar.",IBGE,ok
2511301,Piancó,PB,11,12,11/12/1831,elevacao_vila,alta,historico,"Gentílico: piancoense Formação Administrativa Elevado à categoria de vila com a denominação de vila constitucional de Santo Antônio do Piancó, pelo decreto de 11-12-1831.",IBGE,ok
2511400,Picuí,PB,27,11,27/11/1888,elevacao_vila,alta,historico,"Elevado à categoria de vila com a denominação de Picuí, pelas leis provinciais nºs 876, de 27-11-1888 e estadual nº 212, de 29-10-1904.",IBGE,ok
2511509,Pilar,PB,8,10,08/10/1885,elevacao_vila,alta,historico,"Elevado novamente à categoria de vila, pela lei estadual nº 800, de 08-10-1885.",IBGE,ok
2511608,Pilões,PB,20,8,20/08/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação Pilões, pela lei estadual nº 916, de 20-08-1953, desmembrado de Serraria.",IBGE,ok
2511707,Pilõezinhos,PB,27,12,27/12/1963,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pilõezinhos, pela lei estadual nº 3128, de 27-12-1963, desmembrado de Guarabira.",IBGE,ok
2511806,Pirpirituba,PB,2,12,02/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pirpirituba, pela lei estadual nº 972, de 02-12-1953, desmembrado de Guarabira.",IBGE,ok
2511905,Pitimbu,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pitimbú, pela lei estadual nº 2671, de 22-12-1961, desmembrado de João Pessoa.",IBGE,ok
2512002,Pocinhos,PB,10,12,10/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pocinhos, pela lei estadual nº 986, de 10-12-1953, desmembrado de Campina Grande.",IBGE,ok
2512036,Poço Dantas,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Poço Dantas, pela lei estadual nº 5931, de 29-04-1994, desmembrado de Uiraúna.",IBGE,ok
2512077,Poço de José de Moura,PB,29,4,29/04/1994,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Poço de José de Moura, pela Lei Estadual n.º 5.931, de 29-04-1994, desmembrado de São João do Rio do Peixe.",POÇO DE JOSÉ DE MOURA (PB). Prefeitura. Disponível em: http://pocodejosedemoura.pb.gov.br/cidade/historia/. Acesso em: 24 maio 2021.,ok
2512101,Pombal,PB,,,,nao_identificado,sem_data,,,POMBAL (PB). Prefeitura. Disponível em: https://www.pombal.pb.gov.br/historia/. Acesso em: 22 nov. 2024.,ok
2512200,Prata,PB,16,2,16/02/1955,elevacao_municipio,media,historico,"Em divisão territorial datada de 1-VII-1950, o distrito de Prata ex-Mugiqui figura no município de Monteiro Elevado à categoria de município com a denominação de Prata, pela lei estadual nº 1147,de 16-02-1955, desmembrado de Monteiro.",IBGE,ok
2512309,Princesa Isabel,PB,15,11,15/11/1938,elevacao_vila,alta,historico,"Por volta de 1875, o povoado de Bom Conselho foi elevado à categoria de Vila, com a denominação de Princesa; só em 15 de novembro de 1938, pelo Decreto-Lei nº 1164, o Município passou a denominar-se Princesa Isabel.",IBGE,ok
2512408,Puxinanã,PB,11,12,11/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Puxinanã, pela lei estadual nº 2611, de 11-12-1961, desmembrado de Pocinhos.",IBGE,ok
2512507,Queimadas,PB,14,12,14/12/1961,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Queimadas, pela Lei Estadual n.º 2.622, de 14-12-1961, desmembrado de Campina Grande.",QUEIMADAS (PB). Prefeitura. Disponível em: https://www.queimadas.pb.gov.br/a-cidade/historia. Acesso em: 30 ago. 2023.,ok
2512606,Quixaba,PB,6,5,06/05/1964,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Quixabá, pela Lei Estadual n.º 3.170, de 06-05-1964, desmembrado de Cacimba de Areia.",Quixabá (PB). Prefeitura. 2016. Disponível em: http://www.quixaba.pe.gov.br/c4.php?id=6094&cat=paginas#.V5s9Z9KrSWg. Acesso em: jul. 2016.,ok
2512705,Remígio,PB,14,3,14/03/1957,elevacao_municipio,media,historico,"Elevado novamente à categoria de município com a denominação de Remígio, pela lei estadual nº 1667, de 14-03-1957, desmembrado de Areia.",IBGE,ok
2512721,Pedro Régis,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Retiro, pela Lei Estadual nº 5886, de 29-04-1994, desmembrado de Jacaraú.","AGM - Arquivo Gráfico Municipal, Acervo Prefeitura Municipal, Acervo Familia Pedro Régis - Mário Régis - IBGE",ok
2512747,Riachão,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Riachão, pela lei estadual nº 5888, de 29-04-1994, desmembrado de Araruna.",IBGE,ok
2512754,Riachão do Bacamarte,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação Riachão do Bacamarte, pela estadual nº 5920, de 29-04-1994, desmembrado de Ingá.",IBGE,ok
2512762,Riachão do Poço,PB,27,12,27/12/1996,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Riacho do Poço, pela Lei Estadual nº 5892, de 29-04- 1994, alterado pela Lei Estadual nº 6427, de 27-12-1996, desmembrado de Sapé.",Prefeitura Municipal de Riachão do Poço (PB);  IBGE,ok
2512788,Riacho de Santo Antônio,PB,29,4,29/04/1995,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Riacho de Santo Antônio, pela lei estadual nº 5885, de 29-04-1995, desmembrado de Boqueirão.",IBGE,ok
2512804,Riacho dos Cavalos,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Riacho dos Cavalos, pela lei estadual nº 2675, de 22-12-1961, desmembrado de Catolé do Rocha.",IBGE,ok
2512903,Rio Tinto,PB,6,12,06/12/1956,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Rio Tinto, pela lei estadual nº 1622, de 06-12-1956, desmembrado de Mamanguape.",IBGE,ok
2513000,Salgadinho,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Salgadinho, pela lei estadual nº 2676, de 22-12-1961, desmembrado de Patos.",IBGE,ok
2513109,Salgado de São Félix,PB,5,12,05/12/1961,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Salgado de São Félix, pela lei estadual nº 2610 de 05-12-1961, desmembrado de Itabaiana.",IBGE,ok
2513158,Santa Cecília,PB,13,12,13/12/1995,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Santa Cecília do Umbuzeiro, pela Lei Estadual n.º 6.176, de 13-12-1995, desmembrado de Umbuzeiro.",SANTA CECÍLIA (PB). Prefeitura. Disponível em: https://santacecilia.pb.gov.br/historia-do-municipio/. Acesso em: 19 nov. 2025.,ok
2513208,Santa Cruz,PB,29,12,29/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Santa Cruz, pela lei estadual nº 2707, de 29-12-1961, desmembrado de Sousa.",IBGE,ok
2513307,Santa Helena,PB,12,12,12/12/1961,elevacao_municipio,media,historico,"Elevado a categoria de município com a denominação de Santa Helena, pela lei estadual nº 2616 de 12-12-1961, desmembrado de Antenor Navarro.",IBGE,ok
2513356,Santa Inês,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com denominação de Santa Inês, pela lei estadual nº 5908, de 29-04-1994, desmembrado de conceição.",IBGE,ok
2513406,Santa Luzia,PB,14,11,14/11/1871,elevacao_vila,alta,historico,"Elevado a categoria de vila com a denominação de Santa Luzia do Sabugi, pela lei provincial nº 410 de 14-11-1871, desmembrado de Patos.",IBGE,ok
2513505,Santana de Mangueira,PB,31,10,31/10/1963,instalacao,baixa,historico,"Anos mais tarde devido a uma grande enchente, tal capela foi em partes às ruínas, mas foi reconstruída em tamanho maior, a atual foi edificada no ano de 1957, devido o avanço do progresso com a implantação de fazenda ao seu redor, no ano de 1922 o povoado foi elevado a condição de 1963, por força da Lei nº 3.057 foi elevada a categoria de cidade, sendo instalado oficialmente o município em 31 de outubro de 1963, com o nome de Santana de Mangueira, em honra à família dos seus primeiros colonizadores.",IBGE,ok
2513604,Santana dos Garrotes,PB,22,12,22/12/1961,elevacao_municipio,media,historico,"Elevado à categoria de município com denominação de Santana dos Garrotes, pela lei estadual nº 2672, de 22-12-1961, desmembrado de Piancó.",IBGE,ok
2513653,Joca Claudino,PB,29,4,29/04/1994,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Santarém, pela lei estadual nº 5909, de 29-04-1994, desmembrado de Uiraúna.",Prefeitura Municipal;  IBGE,ok
2513703,Santa Rita,PB,19,3,19/03/1890,elevacao_vila,alta,formacao_administrativa,"Elevado a categoria de vila com a denominação de Santa Rita, pelo Decreto Estadual n.º 10 de 19-03-1890, desmembrado de Paraíba.",Santa Rita (PB). Prefeitura. 2014. Disponível em: http://www.santarita.pb.gov.br. Acesso em: mar. 2014.,ok
2513802,Santa Teresinha,PB,22,12,22/12/1961,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Santa Terezinha, pela Lei Estadual n.º 2.677, de 22-12-1961, desmembrado de Patos.",Santa Terezinha (PB). Prefeitura. 2014. Disponível em: http://santaterezinha.pb.gov.br. Acesso em: dez. 2019.,ok
